DATAVERIFICACAO;RLD_ID;SERVIÇO;IDFISCAL;FISCAL;IDMOTORISTA;MOTORISTA;COD_PROPR;NOMEFANTASIA;NR_CGC_INDICE;CODITEM;DT_HORA_VERIF;DESC_ITEM;NR_SERIE;NR_INMETRO;ESPECIE;INDICEDOC;RESULTADO;ENDERECO_COMPLETO;REGIONAL
14/06/2018;1856254;Periódica;262;PAULO SERGIO BISPO DE AZEVEDO;1790;REGINALDO TOLEDO RAMOS;274191;POSTO TUPY;45198199;372;14/06/2018 14:34;Bomba medidora p/comb.vazão > 20 até 100 L/min.;PJ1621B;1503722;BOMBAS MEDIDORAS;45198199;Aprovado; CORONEL JOSE DE CASTRO, 790 - CENTRO - CRUZEIRO - CEP: 12701450;SÃO JOSÉ DOS CAMPOS
14/06/2018;1856254;Periódica;262;PAULO SERGIO BISPO DE AZEVEDO;1790;REGINALDO TOLEDO RAMOS;274191;POSTO TUPY;45198199;372;14/06/2018 14:40;Bomba medidora p/comb.vazão > 20 até 100 L/min.;PJ 1621A;13458230;BOMBAS MEDIDORAS;45198199;Aprovado; CORONEL JOSE DE CASTRO, 790 - CENTRO - CRUZEIRO - CEP: 12701450;SÃO JOSÉ DOS CAMPOS
14/06/2018;1856254;Periódica;262;PAULO SERGIO BISPO DE AZEVEDO;1790;REGINALDO TOLEDO RAMOS;274191;POSTO TUPY;45198199;372;14/06/2018 14:48;Bomba medidora p/comb.vazão > 20 até 100 L/min.;PJ1621D;5033884;BOMBAS MEDIDORAS;45198199;Aprovado; CORONEL JOSE DE CASTRO, 790 - CENTRO - CRUZEIRO - CEP: 12701450;SÃO JOSÉ DOS CAMPOS
14/06/2018;1856254;Periódica;262;PAULO SERGIO BISPO DE AZEVEDO;1790;REGINALDO TOLEDO RAMOS;274191;POSTO TUPY;45198199;372;14/06/2018 14:51;Bomba medidora p/comb.vazão > 20 até 100 L/min.;PJ1621C;5033883;BOMBAS MEDIDORAS;45198199;Aprovado; CORONEL JOSE DE CASTRO, 790 - CENTRO - CRUZEIRO - CEP: 12701450;SÃO JOSÉ DOS CAMPOS
14/06/2018;1856254;Periódica;262;PAULO SERGIO BISPO DE AZEVEDO;1790;REGINALDO TOLEDO RAMOS;274191;POSTO TUPY;45198199;372;14/06/2018 15:04;Bomba medidora p/comb.vazão > 20 até 100 L/min.;PJ1622;13458231;BOMBAS MEDIDORAS;45198199;Aprovado; CORONEL JOSE DE CASTRO, 790 - CENTRO - CRUZEIRO - CEP: 12701450;SÃO JOSÉ DOS CAMPOS
14/06/2018;1856254;Periódica;262;PAULO SERGIO BISPO DE AZEVEDO;1790;REGINALDO TOLEDO RAMOS;274191;POSTO TUPY;45198199;372;14/06/2018 15:11;Bomba medidora p/comb.vazão > 20 até 100 L/min.;PJ1622;5033888;BOMBAS MEDIDORAS;45198199;Aprovado; CORONEL JOSE DE CASTRO, 790 - CENTRO - CRUZEIRO - CEP: 12701450;SÃO JOSÉ DOS CAMPOS
14/06/2018;1856254;Periódica;262;PAULO SERGIO BISPO DE AZEVEDO;1790;REGINALDO TOLEDO RAMOS;274191;POSTO TUPY;45198199;372;14/06/2018 15:15;Bomba medidora p/comb.vazão > 20 até 100 L/min.;PJ1622;13458232;BOMBAS MEDIDORAS;45198199;Aprovado; CORONEL JOSE DE CASTRO, 790 - CENTRO - CRUZEIRO - CEP: 12701450;SÃO JOSÉ DOS CAMPOS
14/06/2018;1856254;Periódica;262;PAULO SERGIO BISPO DE AZEVEDO;1790;REGINALDO TOLEDO RAMOS;274191;POSTO TUPY;45198199;372;14/06/2018 15:39;Bomba medidora p/comb.vazão > 20 até 100 L/min.;PJ1622;5033887;BOMBAS MEDIDORAS;45198199;Aprovado; CORONEL JOSE DE CASTRO, 790 - CENTRO - CRUZEIRO - CEP: 12701450;SÃO JOSÉ DOS CAMPOS
14/08/2018;1865106;Periódica;411;JOSE ETORE DE CONTI;1790;REGINALDO TOLEDO RAMOS;262916;POSTO SANTA BRANCA;65954984;372;14/08/2018 09:37;Bomba medidora p/comb.vazão > 20 até 100 L/min.;LUT1002919;11284600;BOMBAS MEDIDORAS;65954984;Aprovado; JOSE JOAQUIM NOGUEIRA, 299 - CENTRO - SANTA BRANCA - CEP: 12380000;SÃO JOSÉ DOS CAMPOS
14/08/2018;1865106;Periódica;411;JOSE ETORE DE CONTI;1790;REGINALDO TOLEDO RAMOS;262916;POSTO SANTA BRANCA;65954984;372;14/08/2018 09:42;Bomba medidora p/comb.vazão > 20 até 100 L/min.;LUT1002919;11284599;BOMBAS MEDIDORAS;65954984;Aprovado; JOSE JOAQUIM NOGUEIRA, 299 - CENTRO - SANTA BRANCA - CEP: 12380000;SÃO JOSÉ DOS CAMPOS
14/08/2018;1865106;Periódica;411;JOSE ETORE DE CONTI;1790;REGINALDO TOLEDO RAMOS;262916;POSTO SANTA BRANCA;65954984;372;14/08/2018 09:51;Bomba medidora p/comb.vazão > 20 até 100 L/min.;586;11284901;BOMBAS MEDIDORAS;65954984;Aprovado; JOSE JOAQUIM NOGUEIRA, 299 - CENTRO - SANTA BRANCA - CEP: 12380000;SÃO JOSÉ DOS CAMPOS
14/08/2018;1865106;Periódica;411;JOSE ETORE DE CONTI;1790;REGINALDO TOLEDO RAMOS;262916;POSTO SANTA BRANCA;65954984;372;14/08/2018 10:03;Bomba medidora p/comb.vazão > 20 até 100 L/min.;LUT1002920;11284905;BOMBAS MEDIDORAS;65954984;Aprovado; JOSE JOAQUIM NOGUEIRA, 299 - CENTRO - SANTA BRANCA - CEP: 12380000;SÃO JOSÉ DOS CAMPOS
14/08/2018;1865106;Periódica;411;JOSE ETORE DE CONTI;1790;REGINALDO TOLEDO RAMOS;262916;POSTO SANTA BRANCA;65954984;372;14/08/2018 10:09;Bomba medidora p/comb.vazão > 20 até 100 L/min.;LUT1002920;11284904;BOMBAS MEDIDORAS;65954984;Aprovado; JOSE JOAQUIM NOGUEIRA, 299 - CENTRO - SANTA BRANCA - CEP: 12380000;SÃO JOSÉ DOS CAMPOS
14/08/2018;1865106;Periódica;411;JOSE ETORE DE CONTI;1790;REGINALDO TOLEDO RAMOS;262916;POSTO SANTA BRANCA;65954984;372;14/08/2018 10:24;Bomba medidora p/comb.vazão > 20 até 100 L/min.;LUT1002923;11284902;BOMBAS MEDIDORAS;65954984;Aprovado; JOSE JOAQUIM NOGUEIRA, 299 - CENTRO - SANTA BRANCA - CEP: 12380000;SÃO JOSÉ DOS CAMPOS
14/08/2018;1865106;Periódica;411;JOSE ETORE DE CONTI;1790;REGINALDO TOLEDO RAMOS;262916;POSTO SANTA BRANCA;65954984;372;14/08/2018 10:37;Bomba medidora p/comb.vazão > 20 até 100 L/min.;LUT1002923;11284903;BOMBAS MEDIDORAS;65954984;Reprovado; JOSE JOAQUIM NOGUEIRA, 299 - CENTRO - SANTA BRANCA - CEP: 12380000;SÃO JOSÉ DOS CAMPOS
14/08/2018;1865090;Periódica;474;FLAVIO DOS SANTOS PEREIRA DUTRA;2050;FLAVIO MOREIRA DE OLIVEIRA;393781;AUTO POSTO PETROTRUCK;6276865;372;14/08/2018 11:32;Bomba medidora p/comb.vazão > 20 até 100 L/min.;2219;11284573;BOMBAS MEDIDORAS;6276865;Aprovado; ANTONIO DE OLIVEIRA FILHO, 36 - CIDADE NOVA JACAREÍ - JACAREÍ - CEP: 12325160;SÃO JOSÉ DOS CAMPOS
14/08/2018;1865090;Periódica;474;FLAVIO DOS SANTOS PEREIRA DUTRA;2050;FLAVIO MOREIRA DE OLIVEIRA;393781;AUTO POSTO PETROTRUCK;6276865;372;14/08/2018 11:37;Bomba medidora p/comb.vazão > 20 até 100 L/min.;2218;10054698;BOMBAS MEDIDORAS;6276865;Aprovado; ANTONIO DE OLIVEIRA FILHO, 36 - CIDADE NOVA JACAREÍ - JACAREÍ - CEP: 12325160;SÃO JOSÉ DOS CAMPOS
14/08/2018;1865090;Periódica;474;FLAVIO DOS SANTOS PEREIRA DUTRA;2050;FLAVIO MOREIRA DE OLIVEIRA;393781;AUTO POSTO PETROTRUCK;6276865;372;14/08/2018 11:44;Bomba medidora p/comb.vazão > 20 até 100 L/min.;1246;10054700;BOMBAS MEDIDORAS;6276865;Reprovado; ANTONIO DE OLIVEIRA FILHO, 36 - CIDADE NOVA JACAREÍ - JACAREÍ - CEP: 12325160;SÃO JOSÉ DOS CAMPOS
14/08/2018;1865090;Periódica;474;FLAVIO DOS SANTOS PEREIRA DUTRA;2050;FLAVIO MOREIRA DE OLIVEIRA;393781;AUTO POSTO PETROTRUCK;6276865;372;14/08/2018 11:50;Bomba medidora p/comb.vazão > 20 até 100 L/min.;1244;12843010;BOMBAS MEDIDORAS;6276865;Aprovado; ANTONIO DE OLIVEIRA FILHO, 36 - CIDADE NOVA JACAREÍ - JACAREÍ - CEP: 12325160;SÃO JOSÉ DOS CAMPOS
14/08/2018;1865090;Periódica;474;FLAVIO DOS SANTOS PEREIRA DUTRA;2050;FLAVIO MOREIRA DE OLIVEIRA;393781;AUTO POSTO PETROTRUCK;6276865;372;14/08/2018 11:58;Bomba medidora p/comb.vazão > 20 até 100 L/min.;OJ 1249A;10744952;BOMBAS MEDIDORAS;6276865;Aprovado; ANTONIO DE OLIVEIRA FILHO, 36 - CIDADE NOVA JACAREÍ - JACAREÍ - CEP: 12325160;SÃO JOSÉ DOS CAMPOS
14/08/2018;1865090;Periódica;474;FLAVIO DOS SANTOS PEREIRA DUTRA;2050;FLAVIO MOREIRA DE OLIVEIRA;393781;AUTO POSTO PETROTRUCK;6276865;372;14/08/2018 12:01;Bomba medidora p/comb.vazão > 20 até 100 L/min.;OJ 1249B;10744953;BOMBAS MEDIDORAS;6276865;Aprovado; ANTONIO DE OLIVEIRA FILHO, 36 - CIDADE NOVA JACAREÍ - JACAREÍ - CEP: 12325160;SÃO JOSÉ DOS CAMPOS
14/08/2018;1865090;Periódica;474;FLAVIO DOS SANTOS PEREIRA DUTRA;2050;FLAVIO MOREIRA DE OLIVEIRA;393781;AUTO POSTO PETROTRUCK;6276865;372;14/08/2018 12:07;Bomba medidora p/comb.vazão > 20 até 100 L/min.;984;10064728;BOMBAS MEDIDORAS;6276865;Aprovado; ANTONIO DE OLIVEIRA FILHO, 36 - CIDADE NOVA JACAREÍ - JACAREÍ - CEP: 12325160;SÃO JOSÉ DOS CAMPOS
14/08/2018;1865090;Periódica;474;FLAVIO DOS SANTOS PEREIRA DUTRA;2050;FLAVIO MOREIRA DE OLIVEIRA;393781;AUTO POSTO PETROTRUCK;6276865;372;14/08/2018 12:13;Bomba medidora p/comb.vazão > 20 até 100 L/min.;984;10064729;BOMBAS MEDIDORAS;6276865;Aprovado; ANTONIO DE OLIVEIRA FILHO, 36 - CIDADE NOVA JACAREÍ - JACAREÍ - CEP: 12325160;SÃO JOSÉ DOS CAMPOS
14/08/2018;1865090;Periódica;474;FLAVIO DOS SANTOS PEREIRA DUTRA;2050;FLAVIO MOREIRA DE OLIVEIRA;1405606;FRANGO ASSADO;2896671;372;14/08/2018 13:24;Bomba medidora p/comb.vazão > 20 até 100 L/min.;96839;10054682;BOMBAS MEDIDORAS;2896671;Aprovado; PRESIDENTE DUTRA, S/N - JARDIM EMÍLIA - JACAREÍ - CEP: 12321520;SÃO JOSÉ DOS CAMPOS
14/08/2018;1865090;Periódica;474;FLAVIO DOS SANTOS PEREIRA DUTRA;2050;FLAVIO MOREIRA DE OLIVEIRA;1405606;FRANGO ASSADO;2896671;372;14/08/2018 13:32;Bomba medidora p/comb.vazão > 20 até 100 L/min.;96839;10054683;BOMBAS MEDIDORAS;2896671;Aprovado; PRESIDENTE DUTRA, S/N - JARDIM EMÍLIA - JACAREÍ - CEP: 12321520;SÃO JOSÉ DOS CAMPOS
14/08/2018;1865090;Periódica;474;FLAVIO DOS SANTOS PEREIRA DUTRA;2050;FLAVIO MOREIRA DE OLIVEIRA;1405606;FRANGO ASSADO;2896671;372;14/08/2018 13:36;Bomba medidora p/comb.vazão > 20 até 100 L/min.;96836;933694;BOMBAS MEDIDORAS;2896671;Aprovado; PRESIDENTE DUTRA, S/N - JARDIM EMÍLIA - JACAREÍ - CEP: 12321520;SÃO JOSÉ DOS CAMPOS
14/08/2018;1865090;Periódica;474;FLAVIO DOS SANTOS PEREIRA DUTRA;2050;FLAVIO MOREIRA DE OLIVEIRA;1405606;FRANGO ASSADO;2896671;372;14/08/2018 13:40;Bomba medidora p/comb.vazão > 20 até 100 L/min.;96836;983695;BOMBAS MEDIDORAS;2896671;Aprovado; PRESIDENTE DUTRA, S/N - JARDIM EMÍLIA - JACAREÍ - CEP: 12321520;SÃO JOSÉ DOS CAMPOS
14/08/2018;1865090;Periódica;474;FLAVIO DOS SANTOS PEREIRA DUTRA;2050;FLAVIO MOREIRA DE OLIVEIRA;1405606;FRANGO ASSADO;2896671;372;14/08/2018 13:44;Bomba medidora p/comb.vazão > 20 até 100 L/min.;96837;10054686;BOMBAS MEDIDORAS;2896671;Aprovado; PRESIDENTE DUTRA, S/N - JARDIM EMÍLIA - JACAREÍ - CEP: 12321520;SÃO JOSÉ DOS CAMPOS
14/08/2018;1865090;Periódica;474;FLAVIO DOS SANTOS PEREIRA DUTRA;2050;FLAVIO MOREIRA DE OLIVEIRA;1405606;FRANGO ASSADO;2896671;372;14/08/2018 13:48;Bomba medidora p/comb.vazão > 20 até 100 L/min.;96837;10054687;BOMBAS MEDIDORAS;2896671;Aprovado; PRESIDENTE DUTRA, S/N - JARDIM EMÍLIA - JACAREÍ - CEP: 12321520;SÃO JOSÉ DOS CAMPOS
14/08/2018;1865090;Periódica;474;FLAVIO DOS SANTOS PEREIRA DUTRA;2050;FLAVIO MOREIRA DE OLIVEIRA;1405606;FRANGO ASSADO;2896671;372;14/08/2018 13:53;Bomba medidora p/comb.vazão > 20 até 100 L/min.;96838;10054684;BOMBAS MEDIDORAS;2896671;Reprovado; PRESIDENTE DUTRA, S/N - JARDIM EMÍLIA - JACAREÍ - CEP: 12321520;SÃO JOSÉ DOS CAMPOS
14/08/2018;1865090;Periódica;474;FLAVIO DOS SANTOS PEREIRA DUTRA;2050;FLAVIO MOREIRA DE OLIVEIRA;1405606;FRANGO ASSADO;2896671;372;14/08/2018 13:58;Bomba medidora p/comb.vazão > 20 até 100 L/min.;96838;10054685;BOMBAS MEDIDORAS;2896671;Aprovado; PRESIDENTE DUTRA, S/N - JARDIM EMÍLIA - JACAREÍ - CEP: 12321520;SÃO JOSÉ DOS CAMPOS
14/09/2018;1869732;Periódica;474;FLAVIO DOS SANTOS PEREIRA DUTRA;1697;PAULO ROBERTO DIAS RAMOS;266689;AUTO POSTO CEREJEIRA DO VALE;163056;372;14/09/2018 08:38;Bomba medidora p/comb.vazão > 20 até 100 L/min.;551471;12842766;BOMBAS MEDIDORAS;163056;Aprovado;Rua GONÇALVES DIAS, 11 - VILA SANTOS - CAÇAPAVA - CEP: 12280015;SÃO JOSÉ DOS CAMPOS
14/09/2018;1869732;Periódica;474;FLAVIO DOS SANTOS PEREIRA DUTRA;1697;PAULO ROBERTO DIAS RAMOS;266689;AUTO POSTO CEREJEIRA DO VALE;163056;372;14/09/2018 08:46;Bomba medidora p/comb.vazão > 20 até 100 L/min.;551471;12842767;BOMBAS MEDIDORAS;163056;Aprovado;Rua GONÇALVES DIAS, 11 - VILA SANTOS - CAÇAPAVA - CEP: 12280015;SÃO JOSÉ DOS CAMPOS
14/09/2018;1869732;Periódica;474;FLAVIO DOS SANTOS PEREIRA DUTRA;1697;PAULO ROBERTO DIAS RAMOS;266689;AUTO POSTO CEREJEIRA DO VALE;163056;372;14/09/2018 08:52;Bomba medidora p/comb.vazão > 20 até 100 L/min.;551470;10640681;BOMBAS MEDIDORAS;163056;Aprovado;Rua GONÇALVES DIAS, 11 - VILA SANTOS - CAÇAPAVA - CEP: 12280015;SÃO JOSÉ DOS CAMPOS
14/09/2018;1869732;Periódica;474;FLAVIO DOS SANTOS PEREIRA DUTRA;1697;PAULO ROBERTO DIAS RAMOS;266689;AUTO POSTO CEREJEIRA DO VALE;163056;372;14/09/2018 08:55;Bomba medidora p/comb.vazão > 20 até 100 L/min.;551470;10640682;BOMBAS MEDIDORAS;163056;Aprovado;Rua GONÇALVES DIAS, 11 - VILA SANTOS - CAÇAPAVA - CEP: 12280015;SÃO JOSÉ DOS CAMPOS
14/09/2018;1869732;Periódica;474;FLAVIO DOS SANTOS PEREIRA DUTRA;1697;PAULO ROBERTO DIAS RAMOS;266689;AUTO POSTO CEREJEIRA DO VALE;163056;372;14/09/2018 08:59;Bomba medidora p/comb.vazão > 20 até 100 L/min.;551470;10640680;BOMBAS MEDIDORAS;163056;Aprovado;Rua GONÇALVES DIAS, 11 - VILA SANTOS - CAÇAPAVA - CEP: 12280015;SÃO JOSÉ DOS CAMPOS
14/09/2018;1869732;Periódica;474;FLAVIO DOS SANTOS PEREIRA DUTRA;1697;PAULO ROBERTO DIAS RAMOS;266689;AUTO POSTO CEREJEIRA DO VALE;163056;372;14/09/2018 09:03;Bomba medidora p/comb.vazão > 20 até 100 L/min.;551470;10640679;BOMBAS MEDIDORAS;163056;Aprovado;Rua GONÇALVES DIAS, 11 - VILA SANTOS - CAÇAPAVA - CEP: 12280015;SÃO JOSÉ DOS CAMPOS
14/09/2018;1869732;Periódica;474;FLAVIO DOS SANTOS PEREIRA DUTRA;1697;PAULO ROBERTO DIAS RAMOS;266689;AUTO POSTO CEREJEIRA DO VALE;163056;372;14/09/2018 09:06;Bomba medidora p/comb.vazão > 20 até 100 L/min.;551470;10640677;BOMBAS MEDIDORAS;163056;Aprovado;Rua GONÇALVES DIAS, 11 - VILA SANTOS - CAÇAPAVA - CEP: 12280015;SÃO JOSÉ DOS CAMPOS
14/09/2018;1869732;Periódica;474;FLAVIO DOS SANTOS PEREIRA DUTRA;1697;PAULO ROBERTO DIAS RAMOS;266689;AUTO POSTO CEREJEIRA DO VALE;163056;372;14/09/2018 09:09;Bomba medidora p/comb.vazão > 20 até 100 L/min.;551470;10640678;BOMBAS MEDIDORAS;163056;Aprovado;Rua GONÇALVES DIAS, 11 - VILA SANTOS - CAÇAPAVA - CEP: 12280015;SÃO JOSÉ DOS CAMPOS
14/09/2018;1869732;Periódica;474;FLAVIO DOS SANTOS PEREIRA DUTRA;1697;PAULO ROBERTO DIAS RAMOS;266689;AUTO POSTO CEREJEIRA DO VALE;163056;372;14/09/2018 09:15;Bomba medidora p/comb.vazão > 20 até 100 L/min.;551468;15082893;BOMBAS MEDIDORAS;163056;Aprovado;Rua GONÇALVES DIAS, 11 - VILA SANTOS - CAÇAPAVA - CEP: 12280015;SÃO JOSÉ DOS CAMPOS
14/09/2018;1869732;Periódica;474;FLAVIO DOS SANTOS PEREIRA DUTRA;1697;PAULO ROBERTO DIAS RAMOS;266689;AUTO POSTO CEREJEIRA DO VALE;163056;372;14/09/2018 09:19;Bomba medidora p/comb.vazão > 20 até 100 L/min.;551468;11284248;BOMBAS MEDIDORAS;163056;Aprovado;Rua GONÇALVES DIAS, 11 - VILA SANTOS - CAÇAPAVA - CEP: 12280015;SÃO JOSÉ DOS CAMPOS
14/09/2018;1869732;Periódica;474;FLAVIO DOS SANTOS PEREIRA DUTRA;1697;PAULO ROBERTO DIAS RAMOS;266689;AUTO POSTO CEREJEIRA DO VALE;163056;372;14/09/2018 09:22;Bomba medidora p/comb.vazão > 20 até 100 L/min.;551468;10640632;BOMBAS MEDIDORAS;163056;Aprovado;Rua GONÇALVES DIAS, 11 - VILA SANTOS - CAÇAPAVA - CEP: 12280015;SÃO JOSÉ DOS CAMPOS
14/09/2018;1869732;Periódica;474;FLAVIO DOS SANTOS PEREIRA DUTRA;1697;PAULO ROBERTO DIAS RAMOS;266689;AUTO POSTO CEREJEIRA DO VALE;163056;372;14/09/2018 09:25;Bomba medidora p/comb.vazão > 20 até 100 L/min.;551468;10640634;BOMBAS MEDIDORAS;163056;Aprovado;Rua GONÇALVES DIAS, 11 - VILA SANTOS - CAÇAPAVA - CEP: 12280015;SÃO JOSÉ DOS CAMPOS
14/09/2018;1869732;Periódica;474;FLAVIO DOS SANTOS PEREIRA DUTRA;1697;PAULO ROBERTO DIAS RAMOS;266689;AUTO POSTO CEREJEIRA DO VALE;163056;372;14/09/2018 09:29;Bomba medidora p/comb.vazão > 20 até 100 L/min.;551468;15082895;BOMBAS MEDIDORAS;163056;Aprovado;Rua GONÇALVES DIAS, 11 - VILA SANTOS - CAÇAPAVA - CEP: 12280015;SÃO JOSÉ DOS CAMPOS
14/09/2018;1869732;Periódica;474;FLAVIO DOS SANTOS PEREIRA DUTRA;1697;PAULO ROBERTO DIAS RAMOS;266689;AUTO POSTO CEREJEIRA DO VALE;163056;372;14/09/2018 09:32;Bomba medidora p/comb.vazão > 20 até 100 L/min.;551468;15082894;BOMBAS MEDIDORAS;163056;Aprovado;Rua GONÇALVES DIAS, 11 - VILA SANTOS - CAÇAPAVA - CEP: 12280015;SÃO JOSÉ DOS CAMPOS
14/09/2018;1869732;Periódica;474;FLAVIO DOS SANTOS PEREIRA DUTRA;1697;PAULO ROBERTO DIAS RAMOS;266689;AUTO POSTO CEREJEIRA DO VALE;163056;372;14/09/2018 09:38;Bomba medidora p/comb.vazão > 20 até 100 L/min.;551469;10640845;BOMBAS MEDIDORAS;163056;Aprovado;Rua GONÇALVES DIAS, 11 - VILA SANTOS - CAÇAPAVA - CEP: 12280015;SÃO JOSÉ DOS CAMPOS
14/09/2018;1869732;Periódica;474;FLAVIO DOS SANTOS PEREIRA DUTRA;1697;PAULO ROBERTO DIAS RAMOS;266689;AUTO POSTO CEREJEIRA DO VALE;163056;372;14/09/2018 09:42;Bomba medidora p/comb.vazão > 20 até 100 L/min.;551469;10640844;BOMBAS MEDIDORAS;163056;Aprovado;Rua GONÇALVES DIAS, 11 - VILA SANTOS - CAÇAPAVA - CEP: 12280015;SÃO JOSÉ DOS CAMPOS
14/09/2018;1869732;Periódica;474;FLAVIO DOS SANTOS PEREIRA DUTRA;1697;PAULO ROBERTO DIAS RAMOS;266689;AUTO POSTO CEREJEIRA DO VALE;163056;372;14/09/2018 09:45;Bomba medidora p/comb.vazão > 20 até 100 L/min.;551469;10640842;BOMBAS MEDIDORAS;163056;Aprovado;Rua GONÇALVES DIAS, 11 - VILA SANTOS - CAÇAPAVA - CEP: 12280015;SÃO JOSÉ DOS CAMPOS
14/09/2018;1869732;Periódica;474;FLAVIO DOS SANTOS PEREIRA DUTRA;1697;PAULO ROBERTO DIAS RAMOS;266689;AUTO POSTO CEREJEIRA DO VALE;163056;372;14/09/2018 09:51;Bomba medidora p/comb.vazão > 20 até 100 L/min.;551469;10640843;BOMBAS MEDIDORAS;163056;Aprovado;Rua GONÇALVES DIAS, 11 - VILA SANTOS - CAÇAPAVA - CEP: 12280015;SÃO JOSÉ DOS CAMPOS
14/09/2018;1869732;Periódica;474;FLAVIO DOS SANTOS PEREIRA DUTRA;1697;PAULO ROBERTO DIAS RAMOS;266689;AUTO POSTO CEREJEIRA DO VALE;163056;372;14/09/2018 09:55;Bomba medidora p/comb.vazão > 20 até 100 L/min.;551469;10640841;BOMBAS MEDIDORAS;163056;Aprovado;Rua GONÇALVES DIAS, 11 - VILA SANTOS - CAÇAPAVA - CEP: 12280015;SÃO JOSÉ DOS CAMPOS
14/09/2018;1869732;Periódica;474;FLAVIO DOS SANTOS PEREIRA DUTRA;1697;PAULO ROBERTO DIAS RAMOS;266689;AUTO POSTO CEREJEIRA DO VALE;163056;372;14/09/2018 09:58;Bomba medidora p/comb.vazão > 20 até 100 L/min.;551469;10746141;BOMBAS MEDIDORAS;163056;Aprovado;Rua GONÇALVES DIAS, 11 - VILA SANTOS - CAÇAPAVA - CEP: 12280015;SÃO JOSÉ DOS CAMPOS
14/11/2018;1878947;Periódica;491;JOSE LUIZ FERREIRA PINTO;2033;ANDRE LUIZ PEREIRA DE MORAES;254410;POSTO BOSQUE;53895041;372;14/11/2018 09:11;Bomba medidora p/comb.vazão > 20 até 100 L/min.;GH2241f;3503238;BOMBAS MEDIDORAS;53895041;Aprovado; ANDROMEDA, 3510 - BOSQUE DOS EUCALIPITOS - SÃO JOSÉ DOS CAMPOS - CEP: 12233001;SÃO JOSÉ DOS CAMPOS
14/11/2018;1878947;Periódica;491;JOSE LUIZ FERREIRA PINTO;2033;ANDRE LUIZ PEREIRA DE MORAES;254410;POSTO BOSQUE;53895041;372;14/11/2018 09:13;Bomba medidora p/comb.vazão > 20 até 100 L/min.;2241;3503233;BOMBAS MEDIDORAS;53895041;Aprovado; ANDROMEDA, 3510 - BOSQUE DOS EUCALIPITOS - SÃO JOSÉ DOS CAMPOS - CEP: 12233001;SÃO JOSÉ DOS CAMPOS
14/11/2018;1878947;Periódica;491;JOSE LUIZ FERREIRA PINTO;2033;ANDRE LUIZ PEREIRA DE MORAES;254410;POSTO BOSQUE;53895041;372;14/11/2018 09:16;Bomba medidora p/comb.vazão > 20 até 100 L/min.;2241;3503234;BOMBAS MEDIDORAS;53895041;Aprovado; ANDROMEDA, 3510 - BOSQUE DOS EUCALIPITOS - SÃO JOSÉ DOS CAMPOS - CEP: 12233001;SÃO JOSÉ DOS CAMPOS
14/11/2018;1878947;Periódica;491;JOSE LUIZ FERREIRA PINTO;2033;ANDRE LUIZ PEREIRA DE MORAES;254410;POSTO BOSQUE;53895041;372;14/11/2018 09:18;Bomba medidora p/comb.vazão > 20 até 100 L/min.;2241;3503237;BOMBAS MEDIDORAS;53895041;Aprovado; ANDROMEDA, 3510 - BOSQUE DOS EUCALIPITOS - SÃO JOSÉ DOS CAMPOS - CEP: 12233001;SÃO JOSÉ DOS CAMPOS
14/11/2018;1878947;Periódica;491;JOSE LUIZ FERREIRA PINTO;2033;ANDRE LUIZ PEREIRA DE MORAES;254410;POSTO BOSQUE;53895041;372;14/11/2018 09:27;Bomba medidora p/comb.vazão > 20 até 100 L/min.;2241;3503236;BOMBAS MEDIDORAS;53895041;Aprovado; ANDROMEDA, 3510 - BOSQUE DOS EUCALIPITOS - SÃO JOSÉ DOS CAMPOS - CEP: 12233001;SÃO JOSÉ DOS CAMPOS
14/11/2018;1878947;Periódica;491;JOSE LUIZ FERREIRA PINTO;2033;ANDRE LUIZ PEREIRA DE MORAES;254410;POSTO BOSQUE;53895041;372;14/11/2018 09:30;Bomba medidora p/comb.vazão > 20 até 100 L/min.;2241;3503235;BOMBAS MEDIDORAS;53895041;Aprovado; ANDROMEDA, 3510 - BOSQUE DOS EUCALIPITOS - SÃO JOSÉ DOS CAMPOS - CEP: 12233001;SÃO JOSÉ DOS CAMPOS
14/11/2018;1878947;Periódica;491;JOSE LUIZ FERREIRA PINTO;2033;ANDRE LUIZ PEREIRA DE MORAES;254410;POSTO BOSQUE;53895041;372;14/11/2018 09:43;Bomba medidora p/comb.vazão > 20 até 100 L/min.;2233;15202559;BOMBAS MEDIDORAS;53895041;Aprovado; ANDROMEDA, 3510 - BOSQUE DOS EUCALIPITOS - SÃO JOSÉ DOS CAMPOS - CEP: 12233001;SÃO JOSÉ DOS CAMPOS
14/11/2018;1878947;Periódica;491;JOSE LUIZ FERREIRA PINTO;2033;ANDRE LUIZ PEREIRA DE MORAES;254410;POSTO BOSQUE;53895041;372;14/11/2018 09:49;Bomba medidora p/comb.vazão > 20 até 100 L/min.;2233;15202558;BOMBAS MEDIDORAS;53895041;Aprovado; ANDROMEDA, 3510 - BOSQUE DOS EUCALIPITOS - SÃO JOSÉ DOS CAMPOS - CEP: 12233001;SÃO JOSÉ DOS CAMPOS
